time,rate
1999/8/6,8.2773
1999/8/9,8.2774
1999/8/10,8.2772
1999/8/11,8.2772
1999/8/12,8.2771
1999/8/13,8.277
1999/8/16,8.2774
1999/8/17,8.277
1999/8/18,8.2772
1999/8/19,8.2774
1999/8/20,8.2774
1999/8/23,8.2772
1999/8/24,8.2775
1999/8/25,8.2773
1999/8/26,8.2773
1999/8/27,8.2773
1999/8/30,8.2771
1999/8/31,8.277
1999/9/1,8.2771
1999/9/2,8.2773
1999/9/3,8.2775
1999/9/6,8.2776
1999/9/7,8.2776
1999/9/8,8.2776
1999/9/9,8.2774
1999/9/10,8.2774
1999/9/13,8.2772
1999/9/14,8.2775
1999/9/15,8.2773
1999/9/16,8.2771
1999/9/17,8.2773
1999/9/20,8.2775
1999/9/21,8.2775
1999/9/22,8.2777
1999/9/23,8.2776
1999/9/24,8.2775
1999/9/27,8.2775
1999/9/28,8.2775
1999/9/29,8.2775
1999/9/30,8.2778
1999/10/1,8.2778
1999/10/4,8.2778
1999/10/5,8.2778
1999/10/6,8.2778
1999/10/7,8.2778
1999/10/8,8.278
1999/10/11,8.2772
1999/10/12,8.2772
1999/10/13,8.2777
1999/10/14,8.2774
1999/10/15,8.2775
1999/10/18,8.2774
1999/10/19,8.2773
1999/10/20,8.2774
1999/10/21,8.2772
1999/10/22,8.2773
1999/10/25,8.277
1999/10/26,8.2773
1999/10/27,8.2775
1999/10/28,8.2776
1999/10/29,8.2778
1999/11/1,8.2779
1999/11/2,8.2781
1999/11/3,8.2781
1999/11/4,8.278
1999/11/5,8.2779
1999/11/8,8.2779
1999/11/9,8.278
1999/11/10,8.2781
1999/11/11,8.2782
1999/11/12,8.278
1999/11/15,8.2781
1999/11/16,8.2781
1999/11/17,8.2781
1999/11/18,8.2784
1999/11/19,8.2785
1999/11/22,8.2785
1999/11/23,8.2784
1999/11/24,8.2785
1999/11/25,8.2785
1999/11/26,8.2785
1999/11/29,8.2785
1999/11/30,8.2789
1999/12/1,8.2789
1999/12/2,8.2788
1999/12/3,8.2787
1999/12/6,8.279
1999/12/7,8.279
1999/12/8,8.2795
1999/12/9,8.2795
1999/12/10,8.2795
1999/12/13,8.2795
1999/12/14,8.2794
1999/12/15,8.2794
1999/12/16,8.2794
1999/12/17,8.2794
1999/12/20,8.2794
1999/12/21,8.2796
1999/12/22,8.2796
1999/12/23,8.2795
1999/12/24,8.2794
1999/12/27,8.2796
1999/12/28,8.2797
1999/12/29,8.2793
1999/12/30,8.2795
1999/12/31,8.2795
2000/1/3,8.2798
2000/1/4,8.2799
2000/1/5,8.2798
2000/1/6,8.2797
2000/1/7,8.2794
2000/1/10,8.2794
2000/1/11,8.2795
2000/1/12,8.2796
2000/1/13,8.2798
2000/1/14,8.2797
2000/1/17,8.2793
2000/1/18,8.2793
2000/1/19,8.2797
2000/1/20,8.2794
2000/1/21,8.2795
2000/1/24,8.2789
2000/1/25,8.2786
2000/1/26,8.2782
2000/1/27,8.2783
2000/1/28,8.2781
2000/1/31,8.2777
2000/2/1,8.2774
2000/2/2,8.2773
2000/2/3,8.2781
2000/2/4,8.2788
2000/2/7,8.2788
2000/2/8,8.2788
2000/2/9,8.2788
2000/2/10,8.2788
2000/2/11,8.2788
2000/2/14,8.2779
2000/2/15,8.2777
2000/2/16,8.2777
2000/2/17,8.2772
2000/2/18,8.2772
2000/2/21,8.2775
2000/2/22,8.2773
2000/2/23,8.278
2000/2/24,8.278
2000/2/25,8.2786
2000/2/28,8.2786
2000/2/29,8.2786
2000/3/1,8.2786
2000/3/2,8.2787
2000/3/3,8.2789
2000/3/6,8.2785
2000/3/7,8.2784
2000/3/8,8.2786
2000/3/9,8.2787
2000/3/10,8.2785
2000/3/13,8.2781
2000/3/14,8.278
2000/3/15,8.2778
2000/3/16,8.2777
2000/3/17,8.2785
2000/3/20,8.2786
2000/3/21,8.2783
2000/3/22,8.2783
2000/3/23,8.2787
2000/3/24,8.2789
2000/3/27,8.2792
2000/3/28,8.2795
2000/3/29,8.2789
2000/3/30,8.2788
2000/3/31,8.2787
2000/4/3,8.2786
2000/4/4,8.2791
2000/4/5,8.2795
2000/4/6,8.2795
2000/4/7,8.2795
2000/4/10,8.2798
2000/4/11,8.2791
2000/4/12,8.2796
2000/4/13,8.2794
2000/4/14,8.2794
2000/4/17,8.2794
2000/4/18,8.279
2000/4/19,8.2793
2000/4/20,8.2791
2000/4/21,8.2785
2000/4/24,8.2786
2000/4/25,8.2791
2000/4/26,8.2795
2000/4/27,8.2798
2000/4/28,8.2799
2000/5/1,8.2799
2000/5/2,8.2799
2000/5/3,8.2799
2000/5/4,8.2799
2000/5/5,8.2799
2000/5/8,8.2798
2000/5/9,8.279
2000/5/10,8.2785
2000/5/11,8.2782
2000/5/12,8.2778
2000/5/15,8.2777
2000/5/16,8.2772
2000/5/17,8.2768
2000/5/18,8.2773
2000/5/19,8.2768
2000/5/22,8.277
2000/5/23,8.2768
2000/5/24,8.2769
2000/5/25,8.2773
2000/5/26,8.2771
2000/5/29,8.2768
2000/5/30,8.2772
2000/5/31,8.2773
2000/6/1,8.2771
2000/6/2,8.2771
2000/6/5,8.277
2000/6/6,8.2773
2000/6/7,8.2773
2000/6/8,8.2775
2000/6/9,8.2772
2000/6/12,8.2771
2000/6/13,8.277
2000/6/14,8.2768
2000/6/15,8.2768
2000/6/16,8.2768
2000/6/19,8.2768
2000/6/20,8.277
2000/6/21,8.2772
2000/6/22,8.2771
2000/6/23,8.2769
2000/6/26,8.2773
2000/6/27,8.2774
2000/6/28,8.2775
2000/6/29,8.278
2000/6/30,8.2782
2000/7/3,8.2786
2000/7/4,8.2789
2000/7/5,8.2787
2000/7/6,8.2791
2000/7/7,8.2793
2000/7/10,8.2795
2000/7/11,8.2794
2000/7/12,8.2795
2000/7/13,8.2791
2000/7/14,8.2796
2000/7/17,8.2791
2000/7/18,8.2796
2000/7/19,8.2796
2000/7/20,8.2796
2000/7/21,8.2795
2000/7/24,8.2798
2000/7/25,8.2797
2000/7/26,8.2796
2000/7/27,8.2793
2000/7/28,8.2794
2000/7/31,8.2792
2000/8/1,8.2788
2000/8/2,8.2791
2000/8/3,8.2796
2000/8/4,8.2798
2000/8/7,8.2799
2000/8/8,8.2799
2000/8/9,8.2798
2000/8/10,8.2799
2000/8/11,8.2796
2000/8/14,8.2795
2000/8/15,8.2788
2000/8/16,8.2797
2000/8/17,8.2799
2000/8/18,8.2797
2000/8/21,8.2799
2000/8/22,8.2799
2000/8/23,8.2793
2000/8/24,8.2799
2000/8/25,8.2799
2000/8/28,8.2799
2000/8/29,8.2799
2000/8/30,8.2788
2000/8/31,8.2786
2000/9/1,8.2787
2000/9/4,8.2786
2000/9/5,8.279
2000/9/6,8.2794
2000/9/7,8.279
2000/9/8,8.2794
2000/9/11,8.2786
2000/9/12,8.2787
2000/9/13,8.2777
2000/9/14,8.2773
2000/9/15,8.2771
2000/9/18,8.2772
2000/9/19,8.2779
2000/9/20,8.2775
2000/9/21,8.2778
2000/9/22,8.2787
2000/9/25,8.2793
2000/9/26,8.2791
2000/9/27,8.2795
2000/9/28,8.2799
2000/9/29,8.2798
2000/10/2,8.279
2000/10/3,8.279
2000/10/4,8.279
2000/10/5,8.279
2000/10/6,8.279
2000/10/9,8.279
2000/10/10,8.2789
2000/10/11,8.2786
2000/10/12,8.2786
2000/10/13,8.2784
2000/10/16,8.2781
2000/10/17,8.2784
2000/10/18,8.2781
2000/10/19,8.278
2000/10/20,8.2778
2000/10/23,8.2784
2000/10/24,8.2784
2000/10/25,8.2782
2000/10/26,8.2785
2000/10/27,8.2788
2000/10/30,8.278
2000/10/31,8.2775
2000/11/1,8.2773
2000/11/2,8.277
2000/11/3,8.2768
2000/11/6,8.2771
2000/11/7,8.2769
2000/11/8,8.2772
2000/11/9,8.2768
2000/11/10,8.2772
2000/11/13,8.2768
2000/11/14,8.2773
2000/11/15,8.2768
2000/11/16,8.2773
2000/11/17,8.2769
2000/11/20,8.2779
2000/11/21,8.2786
2000/11/22,8.2782
2000/11/23,8.278
2000/11/24,8.2779
2000/11/27,8.278
2000/11/28,8.2777
2000/11/29,8.2774
2000/11/30,8.2777
2000/12/1,8.2775
2000/12/4,8.2771
2000/12/5,8.277
2000/12/6,8.277
2000/12/7,8.277
2000/12/8,8.2769
2000/12/11,8.2773
2000/12/12,8.2771
2000/12/13,8.277
2000/12/14,8.2768
2000/12/15,8.2768
2000/12/18,8.2774
2000/12/19,8.2772
2000/12/20,8.2769
2000/12/21,8.2768
2000/12/22,8.2777
2000/12/25,8.277
2000/12/26,8.2769
2000/12/27,8.277
2000/12/28,8.2781
2000/12/29,8.2774
2001/1/2,8.2779
2001/1/3,8.2773
2001/1/4,8.2781
2001/1/5,8.2775
2001/1/8,8.2778
2001/1/9,8.2771
2001/1/10,8.2769
2001/1/11,8.2767
2001/1/12,8.2768
2001/1/15,8.2767
2001/1/16,8.2766
2001/1/17,8.2764
2001/1/18,8.2764
2001/1/19,8.2764
2001/1/22,8.2782
2001/1/23,8.2786
2001/1/24,8.2786
2001/1/25,8.2786
2001/1/26,8.2786
2001/1/29,8.2786
2001/1/30,8.2786
2001/1/31,8.2781
2001/2/1,8.2772
2001/2/2,8.2774
2001/2/5,8.277
2001/2/6,8.2766
2001/2/7,8.2765
2001/2/8,8.2763
2001/2/9,8.2764
2001/2/12,8.2774
2001/2/13,8.2765
2001/2/14,8.2764
2001/2/15,8.2772
2001/2/16,8.277
2001/2/19,8.2766
2001/2/20,8.2767
2001/2/21,8.2772
2001/2/22,8.2769
2001/2/23,8.2774
2001/2/26,8.2776
2001/2/27,8.2781
2001/2/28,8.2783
2001/3/1,8.2778
2001/3/2,8.2782
2001/3/5,8.2777
2001/3/6,8.2778
2001/3/7,8.2773
2001/3/8,8.277
2001/3/9,8.2774
2001/3/12,8.2784
2001/3/13,8.2783
2001/3/14,8.2778
2001/3/15,8.2776
2001/3/16,8.2771
2001/3/19,8.2772
2001/3/20,8.2772
2001/3/21,8.2771
2001/3/22,8.2768
2001/3/23,8.2773
2001/3/26,8.2771
2001/3/27,8.2773
2001/3/28,8.2777
2001/3/29,8.2779
2001/3/30,8.2777
2001/4/2,8.2776
2001/4/3,8.2772
2001/4/4,8.2771
2001/4/5,8.2768
2001/4/6,8.2767
2001/4/9,8.277
2001/4/10,8.2769
2001/4/11,8.2769
2001/4/12,8.2772
2001/4/13,8.2769
2001/4/16,8.2769
2001/4/17,8.2775
2001/4/18,8.2775
2001/4/19,8.2773
2001/4/20,8.2775
2001/4/23,8.277
2001/4/24,8.2769
2001/4/25,8.2767
2001/4/26,8.2769
2001/4/27,8.2773
2001/4/30,8.2774
2001/5/1,8.2774
2001/5/2,8.2774
2001/5/3,8.2774
2001/5/4,8.2774
2001/5/7,8.2774
2001/5/8,8.2785
2001/5/9,8.2775
2001/5/10,8.2771
2001/5/11,8.2771
2001/5/14,8.2771
2001/5/15,8.2769
2001/5/16,8.2769
2001/5/17,8.2767
2001/5/18,8.2768
2001/5/21,8.2778
2001/5/22,8.2774
2001/5/23,8.2771
2001/5/24,8.277
2001/5/25,8.2771
2001/5/28,8.2768
2001/5/29,8.2768
2001/5/30,8.2777
2001/5/31,8.277
2001/6/1,8.2777
2001/6/4,8.277
2001/6/5,8.2769
2001/6/6,8.2772
2001/6/7,8.2767
2001/6/8,8.2767
2001/6/11,8.2767
2001/6/12,8.2771
2001/6/13,8.2779
2001/6/14,8.2773
2001/6/15,8.277
2001/6/18,8.277
2001/6/19,8.2779
2001/6/20,8.277
2001/6/21,8.2769
2001/6/22,8.2767
2001/6/25,8.2768
2001/6/26,8.2768
2001/6/27,8.2768
2001/6/28,8.277
2001/6/29,8.2767
2001/7/2,8.277
2001/7/3,8.2767
2001/7/4,8.2769
2001/7/5,8.2767
2001/7/6,8.2768
2001/7/9,8.2767
2001/7/10,8.277
2001/7/11,8.2769
2001/7/12,8.2769
2001/7/13,8.2767
2001/7/16,8.2767
2001/7/17,8.2769
2001/7/18,8.277
2001/7/19,8.2768
2001/7/20,8.2768
2001/7/23,8.277
2001/7/24,8.2773
2001/7/25,8.277
2001/7/26,8.2771
2001/7/27,8.277
2001/7/30,8.2767
2001/7/31,8.277
2001/8/1,8.2769
2001/8/2,8.2768
2001/8/3,8.2768
2001/8/6,8.277
2001/8/7,8.2772
2001/8/8,8.2773
2001/8/9,8.2773
2001/8/10,8.2768
2001/8/13,8.2771
2001/8/14,8.2773
2001/8/15,8.2771
2001/8/16,8.277
2001/8/17,8.2768
2001/8/20,8.2768
2001/8/21,8.2768
2001/8/22,8.2769
2001/8/23,8.2768
2001/8/24,8.2773
2001/8/27,8.277
2001/8/28,8.2768
2001/8/29,8.2769
2001/8/30,8.2767
2001/8/31,8.2769
2001/9/3,8.277
2001/9/4,8.2768
2001/9/5,8.277
2001/9/6,8.2768
2001/9/7,8.2767
2001/9/10,8.2767
2001/9/11,8.2769
2001/9/12,8.2769
2001/9/13,8.2768
2001/9/14,8.2766
2001/9/17,8.2767
2001/9/18,8.2768
2001/9/19,8.2766
2001/9/20,8.2766
2001/9/21,8.2767
2001/9/24,8.277
2001/9/25,8.2772
2001/9/26,8.2769
2001/9/27,8.2769
2001/9/28,8.2768
2001/10/1,8.2768
2001/10/2,8.2768
2001/10/3,8.2768
2001/10/4,8.2768
2001/10/5,8.2768
2001/10/8,8.2767
2001/10/9,8.2769
2001/10/10,8.2768
2001/10/11,8.2766
2001/10/12,8.2765
2001/10/15,8.2766
2001/10/16,8.2767
2001/10/17,8.2769
2001/10/18,8.277
2001/10/19,8.2768
2001/10/22,8.277
2001/10/23,8.2768
2001/10/24,8.2767
2001/10/25,8.2769
2001/10/26,8.277
2001/10/29,8.277
2001/10/30,8.2768
2001/10/31,8.2768
2001/11/1,8.2769
2001/11/2,8.2769
2001/11/5,8.2768
2001/11/6,8.2767
2001/11/7,8.2766
2001/11/8,8.2766
2001/11/9,8.2766
2001/11/12,8.2765
2001/11/13,8.2765
2001/11/14,8.2767
2001/11/15,8.277
2001/11/16,8.2771
2001/11/19,8.277
2001/11/20,8.2769
2001/11/21,8.2769
2001/11/22,8.2769
2001/11/23,8.2769
2001/11/26,8.277
2001/11/27,8.277
2001/11/28,8.2772
2001/11/29,8.2774
2001/11/30,8.2772
2001/12/3,8.277
2001/12/4,8.2771
2001/12/5,8.2772
2001/12/6,8.2773
2001/12/7,8.2772
2001/12/10,8.277
2001/12/11,8.2768
2001/12/12,8.2768
2001/12/13,8.2767
2001/12/14,8.2768
2001/12/17,8.2769
2001/12/18,8.2768
2001/12/19,8.2767
2001/12/20,8.2766
2001/12/21,8.2767
2001/12/24,8.2766
2001/12/25,8.2767
2001/12/26,8.2766
2001/12/27,8.2767
2001/12/28,8.2768
2001/12/31,8.2766
2002/1/2,8.2766
2002/1/3,8.2766
2002/1/4,8.2768
2002/1/7,8.2767
2002/1/8,8.2766
2002/1/9,8.2767
2002/1/10,8.2766
2002/1/11,8.2768
2002/1/14,8.2767
2002/1/15,8.2768
2002/1/16,8.2767
2002/1/17,8.2768
2002/1/18,8.2767
2002/1/21,8.2768
2002/1/22,8.2767
2002/1/23,8.2765
2002/1/24,8.2767
2002/1/25,8.2765
2002/1/28,8.2767
2002/1/29,8.2766
2002/1/30,8.2765
2002/1/31,8.2765
2002/2/1,8.2766
2002/2/4,8.2766
2002/2/5,8.2765
2002/2/6,8.2767
2002/2/7,8.2766
2002/2/8,8.2767
2002/2/11,8.2768
2002/2/12,8.2768
2002/2/13,8.2768
2002/2/14,8.2768
2002/2/15,8.2768
2002/2/18,8.2768
2002/2/19,8.277
2002/2/20,8.2768
2002/2/21,8.2766
2002/2/22,8.2765
2002/2/25,8.2765
2002/2/26,8.2767
2002/2/27,8.2766
2002/2/28,8.2765
2002/3/1,8.2766
2002/3/4,8.2767
2002/3/5,8.2765
2002/3/6,8.2766
2002/3/7,8.2771
2002/3/8,8.2771
2002/3/11,8.2769
2002/3/12,8.2767
2002/3/13,8.2771
2002/3/14,8.2774
2002/3/15,8.2775
2002/3/18,8.2773
2002/3/19,8.2775
2002/3/20,8.2774
2002/3/21,8.2772
2002/3/22,8.277
2002/3/25,8.2769
2002/3/26,8.2771
2002/3/27,8.2772
2002/3/28,8.2774
2002/3/29,8.2774
2002/4/1,8.2774
2002/4/2,8.2772
2002/4/3,8.2773
2002/4/4,8.2771
2002/4/5,8.277
2002/4/8,8.277
2002/4/9,8.2769
2002/4/10,8.2771
2002/4/11,8.2772
2002/4/12,8.2772
2002/4/15,8.2771
2002/4/16,8.2772
2002/4/17,8.2772
2002/4/18,8.2772
2002/4/19,8.2775
2002/4/22,8.2772
2002/4/23,8.2773
2002/4/24,8.2774
2002/4/25,8.2774
2002/4/26,8.2773
2002/4/29,8.277
2002/4/30,8.2773
2002/5/1,8.2773
2002/5/2,8.2773
2002/5/3,8.2773
2002/5/6,8.2774
2002/5/7,8.2774
2002/5/8,8.2775
2002/5/9,8.2772
2002/5/10,8.2771
2002/5/13,8.2769
2002/5/14,8.277
2002/5/15,8.2769
2002/5/16,8.2768
2002/5/17,8.2768
2002/5/20,8.2769
2002/5/21,8.2769
2002/5/22,8.277
2002/5/23,8.277
2002/5/24,8.2771
2002/5/27,8.2769
2002/5/28,8.2766
2002/5/29,8.2765
2002/5/30,8.2765
2002/5/31,8.2765
2002/6/3,8.2767
2002/6/4,8.2768
2002/6/5,8.2769
2002/6/6,8.277
2002/6/7,8.277
2002/6/10,8.277
2002/6/11,8.2768
2002/6/12,8.2769
2002/6/13,8.2769
2002/6/14,8.277
2002/6/17,8.2773
2002/6/18,8.2775
2002/6/19,8.2774
2002/6/20,8.2772
2002/6/21,8.2771
2002/6/24,8.277
2002/6/25,8.2771
2002/6/26,8.2772
2002/6/27,8.2771
2002/6/28,8.2771
2002/7/1,8.277
2002/7/2,8.2769
2002/7/3,8.2768
2002/7/4,8.2767
2002/7/5,8.2766
2002/7/8,8.2767
2002/7/9,8.2766
2002/7/10,8.2766
2002/7/11,8.2768
2002/7/12,8.2767
2002/7/15,8.2768
2002/7/16,8.2769
2002/7/17,8.2769
2002/7/18,8.2768
2002/7/19,8.2769
2002/7/22,8.277
2002/7/23,8.277
2002/7/24,8.2769
2002/7/25,8.2769
2002/7/26,8.2768
2002/7/29,8.2767
2002/7/30,8.2766
2002/7/31,8.2767
2002/8/1,8.2766
2002/8/2,8.2768
2002/8/5,8.2767
2002/8/6,8.2768
2002/8/7,8.2769
2002/8/8,8.2767
2002/8/9,8.2766
2002/8/12,8.2768
2002/8/13,8.2767
2002/8/14,8.2766
2002/8/15,8.2768
2002/8/16,8.2768
2002/8/19,8.2767
2002/8/20,8.2768
2002/8/21,8.2766
2002/8/22,8.2766
2002/8/23,8.2767
2002/8/26,8.2766
2002/8/27,8.2767
2002/8/28,8.2768
2002/8/29,8.2767
2002/8/30,8.2768
2002/9/2,8.2769
2002/9/3,8.277
2002/9/4,8.2771
2002/9/5,8.2772
2002/9/6,8.277
2002/9/9,8.277
2002/9/10,8.277
2002/9/11,8.277
2002/9/12,8.2768
2002/9/13,8.2768
2002/9/16,8.2768
2002/9/17,8.2769
2002/9/18,8.2769
2002/9/19,8.2768
2002/9/20,8.2769
2002/9/23,8.2771
2002/9/24,8.277
2002/9/25,8.2769
2002/9/26,8.2771
2002/9/27,8.2772
2002/9/30,8.2773
2002/10/1,8.2773
2002/10/2,8.2773
2002/10/3,8.2773
2002/10/4,8.2773
2002/10/7,8.2773
2002/10/8,8.2773
2002/10/9,8.2771
2002/10/10,8.277
2002/10/11,8.2769
2002/10/14,8.2767
2002/10/15,8.2767
2002/10/16,8.2767
2002/10/17,8.2768
2002/10/18,8.2767
2002/10/21,8.2768
2002/10/22,8.277
2002/10/23,8.2769
2002/10/24,8.277
2002/10/25,8.2772
2002/10/28,8.2773
2002/10/29,8.2772
2002/10/30,8.2771
2002/10/31,8.277
2002/11/1,8.2771
2002/11/4,8.2773
2002/11/5,8.277
2002/11/6,8.277
2002/11/7,8.277
2002/11/8,8.277
2002/11/11,8.277
2002/11/12,8.277
2002/11/13,8.277
2002/11/14,8.277
2002/11/15,8.277
2002/11/18,8.277
2002/11/19,8.277
2002/11/20,8.277
2002/11/21,8.277
2002/11/22,8.2774
2002/11/25,8.2774
2002/11/26,8.277
2002/11/27,8.2772
2002/11/28,8.2773
2002/11/29,8.2773
2002/12/2,8.2773
2002/12/3,8.2772
2002/12/4,8.2773
2002/12/5,8.277
2002/12/6,8.2773
2002/12/9,8.2775
2002/12/10,8.277
2002/12/11,8.2773
2002/12/12,8.2773
2002/12/13,8.277
2002/12/16,8.2773
2002/12/17,8.2773
2002/12/18,8.2774
2002/12/19,8.2787
2002/12/20,8.2786
2002/12/23,8.2775
2002/12/24,8.2775
2002/12/25,8.2774
2002/12/26,8.2773
2002/12/27,8.2773
2002/12/30,8.2773
2002/12/31,8.2785
2003/1/1,8.2785
2003/1/2,8.2785
2003/1/3,8.2768
2003/1/6,8.2783
2003/1/7,8.2767
2003/1/8,8.2766
2003/1/9,8.2766
2003/1/10,8.2767
2003/1/13,8.2768
2003/1/14,8.2784
2003/1/15,8.277
2003/1/16,8.277
2003/1/17,8.277
2003/1/20,8.2772
2003/1/21,8.277
2003/1/22,8.277
2003/1/23,8.277
2003/1/24,8.2768
2003/1/27,8.2768
2003/1/28,8.2767
2003/1/29,8.2767
2003/1/30,8.2783
2003/1/31,8.2768
2003/2/3,8.2768
2003/2/4,8.2785
2003/2/5,8.2785
2003/2/6,8.2785
2003/2/7,8.2785
2003/2/10,8.2773
2003/2/11,8.2775
2003/2/12,8.2777
2003/2/13,8.2773
2003/2/14,8.2773
2003/2/17,8.2774
2003/2/18,8.2772
2003/2/19,8.2775
2003/2/20,8.2775
2003/2/21,8.2775
2003/2/24,8.2776
2003/2/25,8.2777
2003/2/26,8.2774
2003/2/27,8.2774
2003/2/28,8.2775
2003/3/3,8.2775
2003/3/4,8.2774
2003/3/5,8.2775
2003/3/6,8.2775
2003/3/7,8.2774
2003/3/10,8.2772
2003/3/11,8.277
2003/3/12,8.277
2003/3/13,8.277
2003/3/14,8.2772
2003/3/17,8.2772
2003/3/18,8.2772
2003/3/19,8.2773
2003/3/20,8.2773
2003/3/21,8.2773
2003/3/24,8.2774
2003/3/25,8.2771
2003/3/26,8.2774
2003/3/27,8.2772
2003/3/28,8.2771
2003/3/31,8.2774
2003/4/1,8.2774
2003/4/2,8.277
2003/4/3,8.277
2003/4/4,8.277
2003/4/7,8.2772
2003/4/8,8.2772
2003/4/9,8.2774
2003/4/10,8.2773
2003/4/11,8.2772
2003/4/14,8.2774
2003/4/15,8.2773
2003/4/16,8.2773
2003/4/17,8.2771
2003/4/18,8.277
2003/4/21,8.2769
2003/4/22,8.277
2003/4/23,8.2772
2003/4/24,8.2772
2003/4/25,8.277
2003/4/28,8.277
2003/4/29,8.277
2003/4/30,8.2771
2003/5/1,8.2771
2003/5/2,8.2771
2003/5/5,8.2771
2003/5/6,8.277
2003/5/7,8.2769
2003/5/8,8.2768
2003/5/9,8.2768
2003/5/12,8.277
2003/5/13,8.277
2003/5/14,8.2769
2003/5/15,8.2768
2003/5/16,8.277
2003/5/19,8.2768
2003/5/20,8.2768
2003/5/21,8.2769
2003/5/22,8.2768
2003/5/23,8.2768
2003/5/26,8.2772
2003/5/27,8.2768
2003/5/28,8.277
2003/5/29,8.277
2003/5/30,8.2768
2003/6/2,8.2768
2003/6/3,8.2769
2003/6/4,8.277
2003/6/5,8.277
2003/6/6,8.277
2003/6/9,8.2773
2003/6/10,8.2768
2003/6/11,8.277
2003/6/12,8.2772
2003/6/13,8.2768
2003/6/16,8.2769
2003/6/17,8.2768
2003/6/18,8.2768
2003/6/19,8.277
2003/6/20,8.2772
2003/6/23,8.2773
2003/6/24,8.2774
2003/6/25,8.2775
2003/6/26,8.2774
2003/6/27,8.2774
2003/6/30,8.2775
2003/7/1,8.2774
2003/7/2,8.2775
2003/7/3,8.2775
2003/7/4,8.2776
2003/7/7,8.2773
2003/7/8,8.2774
2003/7/9,8.2773
2003/7/10,8.2774
2003/7/11,8.2772
2003/7/14,8.2771
2003/7/15,8.2772
2003/7/16,8.277
2003/7/17,8.277
2003/7/18,8.277
2003/7/21,8.2768
2003/7/22,8.277
2003/7/23,8.277
2003/7/24,8.2772
2003/7/25,8.2775
2003/7/28,8.2775
2003/7/29,8.2775
2003/7/30,8.2773
2003/7/31,8.2774
2003/8/1,8.2772
2003/8/4,8.2775
2003/8/5,8.2775
2003/8/6,8.2773
2003/8/7,8.2774
2003/8/8,8.2772
2003/8/11,8.2772
2003/8/12,8.277
2003/8/13,8.277
2003/8/14,8.277
2003/8/15,8.2768
2003/8/18,8.2768
2003/8/19,8.2767
2003/8/20,8.2768
2003/8/21,8.2766
2003/8/22,8.2766
2003/8/25,8.2768
2003/8/26,8.2768
2003/8/27,8.277
2003/8/28,8.2772
2003/8/29,8.2772
2003/9/1,8.277
2003/9/2,8.277
2003/9/3,8.2768
2003/9/4,8.277
2003/9/5,8.277
2003/9/8,8.277
2003/9/9,8.277
2003/9/10,8.277
2003/9/11,8.2772
2003/9/12,8.2772
2003/9/15,8.2774
2003/9/16,8.2774
2003/9/17,8.2775
2003/9/18,8.2775
2003/9/19,8.2773
2003/9/22,8.2773
2003/9/23,8.2773
2003/9/24,8.277
2003/9/25,8.277
2003/9/26,8.2773
2003/9/29,8.277
2003/9/30,8.277
2003/10/1,8.277
2003/10/2,8.277
2003/10/3,8.277
2003/10/6,8.277
2003/10/7,8.277
2003/10/8,8.2771
2003/10/9,8.2771
2003/10/10,8.277
2003/10/13,8.2768
2003/10/14,8.2767
2003/10/15,8.2767
2003/10/16,8.2766
2003/10/17,8.2766
2003/10/20,8.2766
2003/10/21,8.2765
2003/10/22,8.2766
2003/10/23,8.2766
2003/10/24,8.2768
2003/10/27,8.2767
2003/10/28,8.2766
2003/10/29,8.2766
2003/10/30,8.2767
2003/10/31,8.2766
2003/11/3,8.2766
2003/11/4,8.2767
2003/11/5,8.2767
2003/11/6,8.2769
2003/11/7,8.277
2003/11/10,8.277
2003/11/11,8.2769
2003/11/12,8.277
2003/11/13,8.277
2003/11/14,8.277
2003/11/17,8.2769
2003/11/18,8.2767
2003/11/19,8.2767
2003/11/20,8.2769
2003/11/21,8.277
2003/11/24,8.2771
2003/11/25,8.277
2003/11/26,8.2772
2003/11/27,8.2772
2003/11/28,8.277
2003/12/1,8.2772
2003/12/2,8.2772
2003/12/3,8.2771
2003/12/4,8.277
2003/12/5,8.2769
2003/12/8,8.2771
2003/12/9,8.2771
2003/12/10,8.277
2003/12/11,8.2771
2003/12/12,8.2771
2003/12/15,8.2772
2003/12/16,8.2771
2003/12/17,8.2769
2003/12/18,8.2769
2003/12/19,8.277
2003/12/22,8.2769
2003/12/23,8.2769
2003/12/24,8.277
2003/12/25,8.2768
2003/12/26,8.2768
2003/12/29,8.2769
2003/12/30,8.2767
2003/12/31,8.2767
2004/1/2,8.2769
2004/1/5,8.277
2004/1/6,8.2771
2004/1/7,8.2772
2004/1/8,8.2772
2004/1/9,8.277
2004/1/12,8.277
2004/1/13,8.2768
2004/1/14,8.2768
2004/1/15,8.2767
2004/1/16,8.2767
2004/1/19,8.2768
2004/1/20,8.277
2004/1/21,8.2771
2004/1/22,8.2771
2004/1/23,8.2771
2004/1/26,8.2771
2004/1/27,8.2771
2004/1/28,8.2771
2004/1/29,8.277
2004/1/30,8.2768
2004/2/2,8.277
2004/2/3,8.2772
2004/2/4,8.2772
2004/2/5,8.2773
2004/2/6,8.2773
2004/2/9,8.2773
2004/2/10,8.2772
2004/2/11,8.2771
2004/2/12,8.2772
2004/2/13,8.277
2004/2/16,8.2772
2004/2/17,8.277
2004/2/18,8.277
2004/2/19,8.2771
